date,best_family,lambda_L,lambda_U,lambda_L_t,lambda_L_cl,AIC_best,AIC_gauss,regime
2006-10-31,Gumbel,0.0,0.18378415275678361,0.1982070856711166,6.231638978625003e-32,-1.2186885755039238,1.2783436476830135,Tail-dependent
2006-11-30,Gumbel,0.0,0.202928021810576,0.19071978979573143,0.001375726611700012,-1.864795364100368,0.6780986657612436,Tail-dependent
2006-12-31,Gumbel,0.0,0.20296909094466353,0.19645004686269232,0.002287178665231525,-1.8531078726092893,0.6789672052057099,Tail-dependent
2007-01-31,Gumbel,0.0,0.20434361237922882,0.2088904327232959,0.003064360929231714,-1.8884216499221003,0.6639709386301635,Tail-dependent
2007-02-28,Gumbel,0.0,0.20743182858333364,0.20951161730717333,0.004741953994043132,-1.9911414127743314,0.5694082623295,Tail-dependent
2007-03-31,Gumbel,0.0,0.22671006341836786,0.21935530475061207,0.031148462286274627,-2.692675652637197,-0.08070102573364801,Tail-dependent
2007-04-30,Gumbel,0.0,0.26487844739284916,0.26216153425266703,0.06262623841130763,-4.383627728435212,-1.0664156025461136,Tail-dependent
2007-05-31,Gumbel,0.0,0.26975217965628406,0.2702672024829421,0.06938974547761138,-4.592391622291943,-1.1737027466158598,Tail-dependent
2007-06-30,Gumbel,0.0,0.29057135234837794,0.27908422792964127,0.1301380743603344,-5.6037962898873666,-2.1595883922669277,Tail-dependent
2007-07-31,Gumbel,0.0,0.3280579951957743,0.2651122879631236,0.2264708973221215,-7.726055287115441,-4.584773881066333,Tail-dependent
2007-08-31,Gumbel,0.0,0.3428825893840326,0.2789769046582007,0.24925166568110646,-8.583977839766312,-5.339298810263784,Tail-dependent
2007-09-30,Gumbel,0.0,0.39414041968730595,0.2638289441535205,0.3321362008977769,-12.730827708593498,-10.009858688584997,Tail-dependent
2007-10-31,Gumbel,0.0,0.4276962049196924,0.2784354888449288,0.38956865289213166,-15.624276819783432,-13.03919081061891,Tail-dependent
2007-11-30,Gumbel,0.0,0.4480216911750077,0.2695790721402659,0.40563672365833114,-17.535176005778844,-14.79183496267764,Tail-dependent
2007-12-31,Gumbel,0.0,0.46868038065999484,0.179408241378535,0.41597799802846663,-20.80698845356204,-17.993289740292273,Tail-dependent
2008-01-31,Gumbel,0.0,0.48768163473216153,0.08764340118830061,0.4300898265845256,-23.226598793499925,-20.587490550639167,Tail-dependent
2008-02-29,Gumbel,0.0,0.47224585143402775,0.1958940479561641,0.4273704583363774,-20.14405360408667,-17.597064152162847,Tail-dependent
2008-03-31,Gumbel,0.0,0.47915915690046385,0.24777604676982926,0.45133068172405744,-20.83777895075866,-18.419915827484513,Tail-dependent
2008-04-30,Gumbel,0.0,0.48455920278747544,0.22464442483172498,0.4346273334584569,-22.567361266267717,-19.541007833407754,Tail-dependent
2008-05-31,Gumbel,0.0,0.4646536062308311,0.2041187432754801,0.42071249823306855,-20.17852362598974,-17.684876522955406,Tail-dependent
2008-06-30,Gumbel,0.0,0.43390145004450353,0.3388360574675714,0.39591241723312914,-15.994167669704524,-12.363101338442897,Tail-dependent
2008-07-31,Gumbel,0.0,0.45933556325493785,0.3265009084089906,0.44191658759043,-18.554210701726312,-15.65758903216938,Tail-dependent
2008-08-31,Gumbel,0.0,0.47767696710012153,0.32944821688704634,0.4636689325231872,-20.45086364542333,-17.47137884160306,Tail-dependent
2008-09-30,Gumbel,0.0,0.47858684815125807,0.27611725594623243,0.4467302562633698,-20.715320749237844,-18.14288283622457,Tail-dependent
2008-10-31,Student-t,0.3297994644194057,0.3297994644194057,0.3297994644194057,0.3730545539138061,-14.504703341137262,-8.787571600230237,Tail-dependent
2008-11-30,Student-t,0.31080400502304667,0.31080400502304667,0.31080400502304667,0.3410356539194633,-12.107747601063366,-7.308921547176986,Tail-dependent
2008-12-31,Student-t,0.2983838429551213,0.2983838429551213,0.2983838429551213,0.3291172261945086,-10.571675499226243,-6.226219333174511,Tail-dependent
2009-01-31,Student-t,0.2728714333871271,0.2728714333871271,0.2728714333871271,0.30538631689228357,-9.247448126761018,-5.8366195830660805,Tail-dependent
2009-02-28,Student-t,0.24802882817888416,0.24802882817888416,0.24802882817888416,0.25956823255438544,-7.354264968280633,-4.8202604929365105,Tail-dependent
2009-03-31,Student-t,0.2504597676119055,0.2504597676119055,0.2504597676119055,0.2044814465114688,-5.956530365301603,-3.168095387033633,Tail-dependent
2009-04-30,Student-t,0.27952419993462796,0.27952419993462796,0.27952419993462796,0.09359490157192042,-8.040220159957077,0.5647873855371586,Tail-dependent
2009-05-31,Student-t,0.2667259144355106,0.2667259144355106,0.2667259144355106,0.015029126259208716,-7.737907264468884,1.6252161190745118,Tail-dependent
2009-06-30,Student-t,0.2706658760312698,0.2706658760312698,0.2706658760312698,0.017471656638970698,-7.986361364473556,1.6251227661528456,Tail-dependent
2009-07-31,Student-t,0.24049655178485996,0.24049655178485996,0.24049655178485996,7.976430548848997e-07,-7.234953315824619,2.1397370188461795,Tail-dependent
2009-08-31,Student-t,0.23579010945504383,0.23579010945504383,0.23579010945504383,5.381966071872681e-07,-7.103467640193347,2.1111770467279967,Tail-dependent
2009-09-30,Student-t,0.23036796958473735,0.23036796958473735,0.23036796958473735,1.6493641852485795e-09,-7.50522377067529,2.096532211152801,Tail-dependent
2009-10-31,Student-t,0.23501099533175931,0.23501099533175931,0.23501099533175931,1.067787772271163e-09,-7.4997225425595175,2.1202942715543505,Tail-dependent
2009-11-30,Student-t,0.22501947472756484,0.22501947472756484,0.22501947472756484,6.657140054775105e-19,-7.448214115184085,2.596450909987869,Tail-dependent
2009-12-31,Student-t,0.22806676086628985,0.22806676086628985,0.22806676086628985,2.915831398720729e-18,-8.068721961687501,2.6065348518149545,Tail-dependent
